操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-09-17,09:30:00,603959,百利科技,buy,7.200,"model=i0001c01, alpha=2; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=3; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",11126.29
2025-09-18,15:00:00,603959,百利科技,sell,7.020,T+2收盘上涨-2.50%未触发延长，T+2收盘卖出 (no intraday-high optimization).,11067.29
2025-09-24,09:30:00,002515,金字火腿,buy,8.000,"model=i0001c01, alpha=2; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=3; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",11062.29
2025-09-25,15:00:00,002515,金字火腿,sell,7.570,T+2收盘上涨-5.37%未触发延长，T+2收盘卖出 (no intraday-high optimization).,10971.29
2025-10-16,09:30:00,600403,大有能源,buy,5.540,"model=i0001c01, alpha=2; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=3; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",10966.29
2025-10-20,15:00:00,600403,大有能源,sell,7.260,T+2收盘上涨19.13%>=6%，延长到T+3收盘卖出 (no intraday-high optimization).,11477.29
2025-10-31,09:30:00,002196,方正电机,buy,10.930,"model=i0001c01, alpha=2; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=3; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",11472.29
2025-11-04,15:00:00,002196,方正电机,sell,11.230,T+2收盘上涨6.50%>=6%，延长到T+3收盘卖出 (no intraday-high optimization).,11527.29
2025-11-18,09:30:00,300300,海峡创新,buy,18.240,"model=i0001c01, alpha=2; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=3; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",11522.29
2025-11-19,15:00:00,300300,海峡创新,sell,18.240,T+2收盘上涨0.00%未触发延长，T+2收盘卖出 (no intraday-high optimization).,11517.29
2025-12-01,09:30:00,601238,广汽集团,buy,9.250,"model=i0001c01, alpha=2; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=3; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",11512.29
2025-12-02,15:00:00,601238,广汽集团,sell,9.170,T+2收盘上涨-0.86%未触发延长，T+2收盘卖出 (no intraday-high optimization).,11491.29
2025-12-11,09:30:00,002633,申科股份,buy,18.610,"model=i0001c01, alpha=2; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=3; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",11486.29
2025-12-12,15:00:00,002633,申科股份,sell,17.000,T+2收盘上涨-8.65%未触发延长，T+2收盘卖出 (no intraday-high optimization).,11320.29
2025-12-19,09:30:00,300640,德艺文创,buy,8.960,"model=i0001c01, alpha=2; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=3; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",11315.29
2025-12-22,15:00:00,300640,德艺文创,sell,9.020,T+2收盘上涨0.67%未触发延长，T+2收盘卖出 (no intraday-high optimization).,11322.29
2026-01-07,09:30:00,300887,谱尼测试,buy,13.850,"model=i0001c01, alpha=2; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=3; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",11317.29
2026-01-09,15:00:00,300887,谱尼测试,sell,14.570,T+2收盘上涨15.31%>=6%，延长到T+3收盘卖出 (no intraday-high optimization).,11384.29
2026-01-21,09:30:00,600986,浙文互联,buy,10.090,"model=i0001c01, alpha=2; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=3; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",11379.29
2026-01-23,15:00:00,600986,浙文互联,sell,12.050,T+2收盘上涨8.52%>=6%，延长到T+3收盘卖出 (no intraday-high optimization).,11766.29
2026-01-28,09:30:00,300639,凯普生物,buy,8.660,"model=i0001c01, alpha=2; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=3; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",11761.29
2026-01-29,15:00:00,300639,凯普生物,sell,7.940,T+2收盘上涨-8.31%未触发延长，T+2收盘卖出 (no intraday-high optimization).,11612.29
2026-02-03,09:30:00,002112,三变科技,buy,22.000,"model=i0001c01, alpha=2; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=3; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",11607.29
2026-02-05,15:00:00,002112,三变科技,sell,23.100,T+2收盘上涨13.23%>=6%，延长到T+3收盘卖出 (no intraday-high optimization).,11712.29
